,Aracade_Game,Adventure_Game,Game,Proficiency
15845,NO,YES,GAME_3,LEVEL_2
15846,NO,YES,GAME_2,LEVEL_2
15847,NO,YES,GAME_3,LEVEL_3
15848,NO,YES,GAME_1,LEVEL_2
15849,NO,YES,GAME_3,LEVEL_2
15850,NO,YES,GAME_1,LEVEL_2
15851,NO,YES,GAME_2,LEVEL_3
15852,NO,YES,GAME_1,LEVEL_3
15853,NO,YES,GAME_1,LEVEL_3
15854,YES,YES,GAME_1,LEVEL_2
15855,NO,YES,GAME_1,LEVEL_2
15856,YES,YES,GAME_3,LEVEL_3
15857,NO,YES,GAME_1,LEVEL_2
15858,NO,YES,GAME_2,LEVEL_2
15859,NO,YES,GAME_1,LEVEL_2
15860,NO,YES,GAME_1,LEVEL_2
15861,NO,YES,GAME_3,LEVEL_2
15862,YES,YES,GAME_4,LEVEL_2
15863,NO,YES,GAME_3,LEVEL_2
15864,NO,YES,GAME_3,LEVEL_2
15865,NO,YES,GAME_1,LEVEL_2
15866,NO,YES,GAME_1,LEVEL_2
15867,NO,YES,GAME_1,LEVEL_2
15868,NO,YES,GAME_2,LEVEL_2
15869,NO,YES,GAME_1,LEVEL_2
15870,NO,YES,GAME_1,LEVEL_3
15871,YES,YES,GAME_2,LEVEL_3
15872,NO,YES,GAME_1,LEVEL_2
15873,NO,YES,GAME_1,LEVEL_2
15874,YES,YES,GAME_3,LEVEL_2
15875,YES,YES,GAME_1,LEVEL_2
15876,YES,YES,GAME_1,LEVEL_2
15877,NO,YES,GAME_2,LEVEL_2
15878,NO,YES,GAME_1,LEVEL_2
15879,YES,YES,GAME_2,LEVEL_2
15880,YES,YES,GAME_2,LEVEL_3
15881,NO,YES,GAME_1,LEVEL_2
15882,YES,YES,GAME_1,LEVEL_3
15883,NO,YES,GAME_3,LEVEL_2
15884,YES,YES,GAME_1,LEVEL_2
15885,YES,YES,GAME_3,LEVEL_2
15886,NO,YES,GAME_3,LEVEL_2
15887,YES,YES,GAME_3,LEVEL_2
15888,NO,YES,GAME_1,LEVEL_2
15889,NO,YES,GAME_4,LEVEL_2
15890,NO,YES,GAME_2,LEVEL_2
15891,NO,YES,GAME_1,LEVEL_2
15892,NO,YES,GAME_1,LEVEL_2
15893,YES,YES,GAME_2,LEVEL_2
15894,YES,YES,GAME_2,LEVEL_2
15895,NO,YES,GAME_1,LEVEL_2
15896,NO,YES,GAME_1,LEVEL_2
15897,NO,YES,GAME_1,LEVEL_2
15898,NO,YES,GAME_3,LEVEL_2
15899,NO,YES,GAME_1,LEVEL_2
15900,NO,YES,GAME_1,LEVEL_3
15901,NO,YES,GAME_1,LEVEL_2
15902,NO,YES,GAME_1,LEVEL_2
15903,NO,YES,GAME_1,LEVEL_1
15904,NO,YES,GAME_1,LEVEL_2
15905,NO,YES,GAME_1,LEVEL_2
15906,NO,YES,GAME_3,LEVEL_3
15907,NO,YES,GAME_1,LEVEL_3
15908,NO,YES,GAME_1,LEVEL_2
15909,NO,YES,GAME_1,LEVEL_2
15910,NO,YES,GAME_1,LEVEL_2
15911,NO,YES,GAME_1,LEVEL_2
15912,YES,YES,GAME_1,LEVEL_2
15913,NO,YES,GAME_4,LEVEL_2
15914,NO,YES,GAME_3,LEVEL_2
15915,NO,YES,GAME_1,LEVEL_3
15916,NO,YES,GAME_3,LEVEL_2
15917,NO,YES,GAME_3,LEVEL_2
15918,YES,YES,GAME_1,LEVEL_2
15919,NO,YES,GAME_3,LEVEL_2
15920,NO,YES,GAME_1,LEVEL_2
15921,NO,YES,GAME_2,LEVEL_2
15922,YES,YES,GAME_1,LEVEL_3
15923,YES,YES,GAME_4,LEVEL_2
15924,NO,YES,GAME_3,LEVEL_2
15925,NO,YES,GAME_1,LEVEL_2
15926,YES,YES,GAME_2,LEVEL_3
15927,NO,YES,GAME_3,LEVEL_2
15928,NO,YES,GAME_2,LEVEL_3
15929,NO,YES,GAME_3,LEVEL_3
15930,NO,YES,GAME_3,LEVEL_2
15931,NO,YES,GAME_3,LEVEL_2
15932,YES,YES,GAME_2,LEVEL_3
15933,NO,YES,GAME_3,LEVEL_2
15934,YES,YES,GAME_3,LEVEL_2
15935,NO,YES,GAME_1,LEVEL_2
15936,NO,YES,GAME_1,LEVEL_2
15937,YES,YES,GAME_1,LEVEL_2
15938,NO,YES,GAME_1,LEVEL_2
15939,NO,YES,GAME_3,LEVEL_2
15940,NO,YES,GAME_1,LEVEL_2
15941,YES,YES,GAME_3,LEVEL_2
15942,NO,YES,GAME_3,LEVEL_2
15943,NO,YES,GAME_1,LEVEL_2
15944,NO,YES,GAME_3,LEVEL_2
15945,NO,YES,GAME_3,LEVEL_2
15946,NO,YES,GAME_3,LEVEL_2
15947,NO,YES,GAME_2,LEVEL_2
15948,YES,YES,GAME_1,LEVEL_2
15949,NO,YES,GAME_3,LEVEL_2
15950,YES,YES,GAME_1,LEVEL_2
15951,NO,YES,GAME_3,LEVEL_2
15952,NO,YES,GAME_3,LEVEL_2
15953,NO,YES,GAME_2,LEVEL_3
15954,NO,YES,GAME_3,LEVEL_2
15955,NO,YES,GAME_2,LEVEL_2
15956,NO,YES,GAME_2,LEVEL_3
15957,NO,YES,GAME_2,LEVEL_3
15958,NO,YES,GAME_1,LEVEL_3
15959,YES,YES,GAME_3,LEVEL_2
15960,NO,YES,GAME_1,LEVEL_2
15961,YES,YES,GAME_1,LEVEL_3
15962,YES,YES,GAME_1,LEVEL_3
15963,YES,YES,GAME_1,LEVEL_2
15964,YES,YES,GAME_2,LEVEL_3
15965,YES,YES,GAME_4,LEVEL_2
15966,NO,YES,GAME_3,LEVEL_2
15967,NO,YES,GAME_4,LEVEL_2
15968,NO,YES,GAME_3,LEVEL_2
15969,NO,YES,GAME_3,LEVEL_3
15970,NO,YES,GAME_3,LEVEL_2
15971,YES,YES,GAME_3,LEVEL_2
15972,NO,YES,GAME_2,LEVEL_2
15973,YES,YES,GAME_4,LEVEL_3
15974,NO,YES,GAME_3,LEVEL_2
15975,NO,YES,GAME_2,LEVEL_2
15976,NO,YES,GAME_1,LEVEL_3
15977,NO,YES,GAME_1,LEVEL_2
15978,NO,YES,GAME_4,LEVEL_2
15979,NO,YES,GAME_1,LEVEL_2
15980,NO,YES,GAME_2,LEVEL_3
15981,NO,YES,GAME_3,LEVEL_2
15982,NO,YES,GAME_3,LEVEL_2
15983,NO,YES,GAME_3,LEVEL_3
15984,YES,YES,GAME_1,LEVEL_3
15985,NO,YES,GAME_4,LEVEL_2
15986,NO,YES,GAME_2,LEVEL_3
15987,NO,YES,GAME_1,LEVEL_2
15988,NO,YES,GAME_3,LEVEL_2
15989,YES,YES,GAME_1,LEVEL_2
15990,NO,YES,GAME_1,LEVEL_2
15991,NO,YES,GAME_3,LEVEL_2
15992,NO,YES,GAME_3,LEVEL_2
15993,NO,YES,GAME_3,LEVEL_2
15994,NO,YES,GAME_3,LEVEL_2
15995,NO,YES,GAME_2,LEVEL_2
15996,NO,YES,GAME_2,LEVEL_2
15997,NO,YES,GAME_2,LEVEL_2
15998,YES,YES,GAME_2,LEVEL_3
15999,NO,YES,GAME_3,LEVEL_2
16000,NO,YES,GAME_1,LEVEL_2
16001,NO,YES,GAME_1,LEVEL_2
16002,NO,YES,GAME_2,LEVEL_2
16003,YES,YES,GAME_4,LEVEL_3
16004,YES,YES,GAME_1,LEVEL_3
16005,NO,YES,GAME_2,LEVEL_2
16006,NO,YES,GAME_3,LEVEL_2
16007,NO,YES,GAME_1,LEVEL_1
16008,YES,YES,GAME_4,LEVEL_2
16009,NO,YES,GAME_3,LEVEL_2
16010,NO,YES,GAME_3,LEVEL_2
16011,NO,YES,GAME_3,LEVEL_2
16012,NO,YES,GAME_1,LEVEL_2
16013,NO,YES,GAME_3,LEVEL_2
16014,NO,YES,GAME_1,LEVEL_2
16015,NO,YES,GAME_3,LEVEL_2
16016,NO,YES,GAME_2,LEVEL_3
16017,NO,YES,GAME_1,LEVEL_3
16018,NO,YES,GAME_3,LEVEL_2
16019,NO,YES,GAME_1,LEVEL_2
16020,NO,YES,GAME_2,LEVEL_3
16021,NO,YES,GAME_3,LEVEL_2
16022,NO,YES,GAME_3,LEVEL_2
16023,NO,YES,GAME_1,LEVEL_3
16024,NO,YES,GAME_4,LEVEL_2
16025,NO,YES,GAME_3,LEVEL_2
16026,NO,YES,GAME_1,LEVEL_2
16027,NO,YES,GAME_1,LEVEL_2
16028,NO,YES,GAME_3,LEVEL_2
16029,NO,YES,GAME_1,LEVEL_2
16030,NO,YES,GAME_1,LEVEL_2
16031,NO,YES,GAME_1,LEVEL_3
16032,NO,YES,GAME_3,LEVEL_2
16033,NO,YES,GAME_1,LEVEL_2
16034,NO,YES,GAME_1,LEVEL_2
16035,YES,YES,GAME_1,LEVEL_2
16036,NO,YES,GAME_1,LEVEL_3
16037,NO,YES,GAME_1,LEVEL_2
16038,NO,YES,GAME_1,LEVEL_3
16039,NO,YES,GAME_1,LEVEL_2
16040,NO,YES,GAME_3,LEVEL_2
16041,NO,YES,GAME_3,LEVEL_2
16042,NO,YES,GAME_1,LEVEL_3
16043,YES,YES,GAME_1,LEVEL_3
16044,NO,YES,GAME_1,LEVEL_2
16045,YES,YES,GAME_1,LEVEL_3
16046,YES,YES,GAME_3,LEVEL_2
16047,NO,YES,GAME_1,LEVEL_3
16048,NO,YES,GAME_2,LEVEL_2
16049,NO,YES,GAME_1,LEVEL_2
16050,NO,YES,GAME_1,LEVEL_3
16051,NO,YES,GAME_4,LEVEL_2
16052,NO,YES,GAME_3,LEVEL_3
16053,NO,YES,GAME_3,LEVEL_2
16054,NO,YES,GAME_2,LEVEL_2
16055,NO,YES,GAME_3,LEVEL_3
16056,YES,YES,GAME_1,LEVEL_3
16057,NO,YES,GAME_1,LEVEL_2
16058,NO,YES,GAME_4,LEVEL_2
16059,NO,YES,GAME_1,LEVEL_2
16060,NO,YES,GAME_1,LEVEL_2
16061,NO,YES,GAME_1,LEVEL_2
16062,NO,YES,GAME_3,LEVEL_2
16063,NO,YES,GAME_1,LEVEL_2
16064,NO,YES,GAME_2,LEVEL_3
16065,NO,YES,GAME_4,LEVEL_3
16066,NO,YES,GAME_1,LEVEL_2
16067,NO,YES,GAME_1,LEVEL_2
16068,NO,YES,GAME_1,LEVEL_2
16069,NO,YES,GAME_1,LEVEL_2
16070,NO,YES,GAME_1,LEVEL_3
16071,NO,YES,GAME_1,LEVEL_4
16072,NO,YES,GAME_2,LEVEL_3
16073,NO,YES,GAME_3,LEVEL_2
16074,NO,YES,GAME_1,LEVEL_2
16075,NO,YES,GAME_3,LEVEL_2
16076,NO,YES,GAME_1,LEVEL_3
16077,NO,YES,GAME_1,LEVEL_2
16078,NO,YES,GAME_4,LEVEL_3
16079,NO,YES,GAME_1,LEVEL_2
16080,NO,YES,GAME_1,LEVEL_2
16081,NO,YES,GAME_3,LEVEL_2
16082,NO,YES,GAME_2,LEVEL_3
16083,NO,YES,GAME_1,LEVEL_2
16084,NO,YES,GAME_2,LEVEL_2
16085,NO,YES,GAME_1,LEVEL_2
16086,NO,YES,GAME_4,LEVEL_2
16087,NO,YES,GAME_1,LEVEL_2
16088,NO,YES,GAME_1,LEVEL_3
16089,NO,YES,GAME_1,LEVEL_3
16090,NO,YES,GAME_4,LEVEL_2
16091,NO,YES,GAME_1,LEVEL_2
16092,NO,YES,GAME_2,LEVEL_3
16093,NO,YES,GAME_2,LEVEL_3
16094,NO,YES,GAME_1,LEVEL_2
16095,NO,YES,GAME_2,LEVEL_2
16096,NO,YES,GAME_1,LEVEL_2
16097,NO,YES,GAME_1,LEVEL_2
16098,NO,YES,GAME_1,LEVEL_2
16099,NO,YES,GAME_1,LEVEL_2
16100,NO,YES,GAME_2,LEVEL_2
16101,NO,YES,GAME_1,LEVEL_2
16102,NO,YES,GAME_4,LEVEL_3
16103,NO,NO,GAME_1,LEVEL_2
16104,NO,YES,GAME_1,LEVEL_2
16105,NO,YES,GAME_1,LEVEL_2
16106,NO,NO,GAME_1,LEVEL_2
16107,NO,YES,GAME_1,LEVEL_2
16108,NO,YES,GAME_3,LEVEL_3
16109,NO,YES,GAME_1,LEVEL_1
16110,NO,YES,GAME_1,LEVEL_3
16111,NO,YES,GAME_3,LEVEL_3
16112,YES,YES,GAME_1,LEVEL_2
16113,NO,YES,GAME_2,LEVEL_3
16114,NO,YES,GAME_3,LEVEL_3
16115,NO,YES,GAME_2,LEVEL_3
16116,NO,YES,GAME_4,LEVEL_3
16117,NO,YES,GAME_2,LEVEL_3
16118,NO,YES,GAME_1,LEVEL_2
16119,NO,YES,GAME_1,LEVEL_2
16120,NO,YES,GAME_3,LEVEL_2
16121,NO,YES,GAME_3,LEVEL_2
16122,NO,YES,GAME_1,LEVEL_2
16123,NO,YES,GAME_1,LEVEL_2
16124,NO,YES,GAME_1,LEVEL_2
16125,NO,NO,GAME_1,LEVEL_2
16126,NO,YES,GAME_2,LEVEL_3
16127,NO,YES,GAME_4,LEVEL_3
16128,NO,YES,GAME_4,LEVEL_2
16129,NO,YES,GAME_1,LEVEL_3
16130,NO,YES,GAME_1,LEVEL_3
16131,NO,YES,GAME_4,LEVEL_2
16132,NO,YES,GAME_1,LEVEL_2
16133,YES,YES,GAME_1,LEVEL_3
16134,NO,YES,GAME_3,LEVEL_2
16135,NO,YES,GAME_3,LEVEL_2
16136,NO,YES,GAME_2,LEVEL_3
16137,NO,YES,GAME_1,LEVEL_2
16138,NO,YES,GAME_1,LEVEL_2
16139,NO,YES,GAME_2,LEVEL_2
16140,NO,YES,GAME_1,LEVEL_3
16141,NO,YES,GAME_1,LEVEL_2
16142,NO,YES,GAME_2,LEVEL_3
16143,NO,YES,GAME_2,LEVEL_3
16144,NO,YES,GAME_1,LEVEL_2
16145,NO,YES,GAME_1,LEVEL_2
16146,NO,YES,GAME_1,LEVEL_2
16147,NO,YES,GAME_1,LEVEL_2
16148,NO,YES,GAME_1,LEVEL_2
16149,NO,YES,GAME_1,LEVEL_2
16150,NO,YES,GAME_1,LEVEL_2
16151,NO,YES,GAME_3,LEVEL_2
16152,NO,YES,GAME_1,LEVEL_2
16153,NO,YES,GAME_1,LEVEL_2
16154,NO,YES,GAME_1,LEVEL_2
16155,NO,YES,GAME_2,LEVEL_3
16156,NO,YES,GAME_1,LEVEL_2
16157,NO,YES,GAME_2,LEVEL_3
16158,NO,YES,GAME_1,LEVEL_3
16159,NO,YES,GAME_1,LEVEL_4
16160,NO,YES,GAME_3,LEVEL_2
16161,NO,YES,GAME_3,LEVEL_2
16162,NO,YES,GAME_2,LEVEL_2
16163,NO,YES,GAME_3,LEVEL_2
16164,NO,YES,GAME_1,LEVEL_3
16165,NO,YES,GAME_2,LEVEL_3
16166,NO,YES,GAME_1,LEVEL_2
16167,NO,YES,GAME_1,LEVEL_3
16168,NO,YES,GAME_2,LEVEL_2
16169,NO,YES,GAME_1,LEVEL_4
16170,NO,YES,GAME_1,LEVEL_3
16171,NO,YES,GAME_3,LEVEL_2
16172,NO,YES,GAME_2,LEVEL_2
16173,NO,YES,GAME_1,LEVEL_3
16174,NO,YES,GAME_3,LEVEL_2
16175,NO,YES,GAME_2,LEVEL_2
16176,NO,YES,GAME_1,LEVEL_2
16177,NO,YES,GAME_1,LEVEL_2
16178,NO,YES,GAME_3,LEVEL_2
16179,NO,YES,GAME_1,LEVEL_2
16180,NO,YES,GAME_1,LEVEL_3
16181,NO,YES,GAME_1,LEVEL_2
16182,NO,YES,GAME_1,LEVEL_2
16183,NO,YES,GAME_1,LEVEL_3
16184,NO,YES,GAME_2,LEVEL_2
16185,NO,YES,GAME_3,LEVEL_2
16186,NO,YES,GAME_2,LEVEL_2
16187,NO,YES,GAME_1,LEVEL_2
16188,NO,YES,GAME_1,LEVEL_2
16189,NO,YES,GAME_1,LEVEL_1
16190,NO,YES,GAME_1,LEVEL_2
16191,NO,YES,GAME_2,LEVEL_3
16192,NO,YES,GAME_1,LEVEL_3
16193,NO,YES,GAME_1,LEVEL_2
16194,NO,YES,GAME_2,LEVEL_2
16195,NO,YES,GAME_2,LEVEL_3
16196,NO,YES,GAME_1,LEVEL_2
16197,NO,YES,GAME_1,LEVEL_2
16198,NO,YES,GAME_1,LEVEL_2
16199,NO,YES,GAME_2,LEVEL_2
16200,NO,YES,GAME_3,LEVEL_2
16201,NO,YES,GAME_1,LEVEL_2
16202,NO,YES,GAME_1,LEVEL_2
16203,NO,YES,GAME_1,LEVEL_2
16204,NO,YES,GAME_1,LEVEL_2
16205,NO,YES,GAME_1,LEVEL_2
16206,NO,YES,GAME_1,LEVEL_2
16207,NO,NO,GAME_1,LEVEL_2
16208,NO,YES,GAME_2,LEVEL_2
16209,NO,YES,GAME_1,LEVEL_2
16210,NO,YES,GAME_1,LEVEL_1
16211,NO,NO,GAME_1,LEVEL_2
16212,NO,YES,GAME_2,LEVEL_2
16213,NO,YES,GAME_1,LEVEL_2
16214,NO,YES,GAME_1,LEVEL_2
16215,NO,YES,GAME_2,LEVEL_3
16216,NO,YES,GAME_2,LEVEL_3
16217,NO,YES,GAME_1,LEVEL_2
16218,NO,YES,GAME_1,LEVEL_2
16219,NO,YES,GAME_1,LEVEL_2
16220,NO,NO,GAME_1,LEVEL_4
16221,NO,YES,GAME_1,LEVEL_2
16222,NO,YES,GAME_1,LEVEL_2
16223,NO,YES,GAME_1,LEVEL_2
16224,NO,YES,GAME_1,LEVEL_2
16225,NO,YES,GAME_2,LEVEL_2
16226,NO,YES,GAME_1,LEVEL_2
16227,NO,YES,GAME_2,LEVEL_2
16228,NO,NO,GAME_1,LEVEL_2
16229,NO,YES,GAME_1,LEVEL_2
16230,NO,YES,GAME_1,LEVEL_2
16231,NO,YES,GAME_1,LEVEL_2
16232,NO,YES,GAME_1,LEVEL_2
16233,NO,YES,GAME_1,LEVEL_2
16234,NO,YES,GAME_1,LEVEL_2
16235,NO,YES,GAME_1,LEVEL_3
16236,NO,YES,GAME_2,LEVEL_2
16237,NO,YES,GAME_2,LEVEL_3
16238,NO,YES,GAME_1,LEVEL_2
16239,NO,YES,GAME_2,LEVEL_3
16240,NO,YES,GAME_2,LEVEL_2
16241,NO,YES,GAME_1,LEVEL_2
16242,NO,YES,GAME_2,LEVEL_2
16243,NO,YES,GAME_1,LEVEL_2
16244,NO,YES,GAME_3,LEVEL_2
16245,NO,YES,GAME_1,LEVEL_3
16246,NO,YES,GAME_1,LEVEL_2
16247,NO,YES,GAME_3,LEVEL_2
16248,NO,YES,GAME_1,LEVEL_2
16249,NO,YES,GAME_1,LEVEL_2
16250,NO,YES,GAME_1,LEVEL_2
16251,NO,YES,GAME_1,LEVEL_2
16252,NO,YES,GAME_1,LEVEL_3
16253,NO,YES,GAME_3,LEVEL_2
16254,NO,YES,GAME_1,LEVEL_2
16255,NO,YES,GAME_1,LEVEL_2
16256,NO,YES,GAME_1,LEVEL_2
16257,NO,YES,GAME_2,LEVEL_2
16258,NO,YES,GAME_1,LEVEL_2
16259,NO,YES,GAME_2,LEVEL_2
16260,NO,YES,GAME_2,LEVEL_3
16261,NO,YES,GAME_1,LEVEL_2
16262,NO,YES,GAME_1,LEVEL_2
16263,NO,YES,GAME_2,LEVEL_3
16264,NO,YES,GAME_1,LEVEL_2
16265,NO,YES,GAME_1,LEVEL_2
16266,NO,YES,GAME_2,LEVEL_2
16267,NO,YES,GAME_2,LEVEL_3
16268,NO,YES,GAME_1,LEVEL_3
16269,NO,YES,GAME_1,LEVEL_3
16270,NO,YES,GAME_1,LEVEL_2
16271,NO,YES,GAME_1,LEVEL_2
16272,NO,YES,GAME_1,LEVEL_4
16273,NO,YES,GAME_1,LEVEL_2
16274,NO,YES,GAME_3,LEVEL_2
16275,NO,YES,GAME_3,LEVEL_2
16276,NO,YES,GAME_1,LEVEL_2
16277,NO,YES,GAME_3,LEVEL_2
16278,NO,YES,GAME_1,LEVEL_2
16279,NO,YES,GAME_1,LEVEL_3
16280,NO,YES,GAME_2,LEVEL_2
16281,NO,YES,GAME_1,LEVEL_2
16282,NO,YES,GAME_1,LEVEL_2
16283,NO,YES,GAME_2,LEVEL_2
16284,NO,NO,GAME_1,LEVEL_4
16285,NO,YES,GAME_1,LEVEL_3
16286,NO,YES,GAME_3,LEVEL_2
16287,NO,YES,GAME_1,LEVEL_3
16288,NO,YES,GAME_1,LEVEL_3
16289,NO,YES,GAME_3,LEVEL_2
16290,NO,YES,GAME_3,LEVEL_2
16291,NO,YES,GAME_1,LEVEL_2
16292,NO,YES,GAME_2,LEVEL_2
16293,NO,YES,GAME_3,LEVEL_2
16294,NO,YES,GAME_2,LEVEL_3
16295,NO,YES,GAME_3,LEVEL_2
16296,NO,YES,GAME_4,LEVEL_2
16297,NO,YES,GAME_2,LEVEL_2
16298,NO,YES,GAME_2,LEVEL_2
16299,NO,YES,GAME_1,LEVEL_2
16300,NO,YES,GAME_1,LEVEL_2
16301,NO,YES,GAME_1,LEVEL_2
16302,NO,YES,GAME_3,LEVEL_2
16303,NO,YES,GAME_1,LEVEL_2
16304,NO,YES,GAME_1,LEVEL_2
16305,NO,YES,GAME_1,LEVEL_2
16306,NO,YES,GAME_1,LEVEL_2
16307,NO,YES,GAME_1,LEVEL_2
16308,NO,YES,GAME_1,LEVEL_2
16309,NO,YES,GAME_1,LEVEL_3
16310,NO,YES,GAME_1,LEVEL_2
16311,NO,YES,GAME_2,LEVEL_2
16312,NO,YES,GAME_1,LEVEL_2
16313,NO,NO,GAME_1,LEVEL_2
16314,NO,YES,GAME_1,LEVEL_2
16315,NO,YES,GAME_1,LEVEL_1
16316,NO,YES,GAME_1,LEVEL_2
16317,NO,YES,GAME_3,LEVEL_2
16318,NO,YES,GAME_1,LEVEL_2
16319,NO,YES,GAME_1,LEVEL_2
16320,NO,YES,GAME_3,LEVEL_2
16321,NO,YES,GAME_1,LEVEL_2
16322,NO,YES,GAME_3,LEVEL_2
16323,NO,YES,GAME_4,LEVEL_2
16324,NO,YES,GAME_2,LEVEL_3
16325,NO,YES,GAME_3,LEVEL_2
16326,NO,YES,GAME_2,LEVEL_2
16327,NO,YES,GAME_1,LEVEL_2
16328,NO,YES,GAME_1,LEVEL_3
16329,NO,YES,GAME_2,LEVEL_3
16330,NO,YES,GAME_1,LEVEL_2
16331,NO,YES,GAME_1,LEVEL_3
16332,NO,YES,GAME_1,LEVEL_2
16333,NO,YES,GAME_2,LEVEL_3
16334,NO,YES,GAME_1,LEVEL_3
16335,NO,YES,GAME_4,LEVEL_2
16336,NO,YES,GAME_1,LEVEL_2
16337,NO,YES,GAME_1,LEVEL_2
16338,NO,YES,GAME_2,LEVEL_3
16339,NO,YES,GAME_1,LEVEL_1
16340,NO,YES,GAME_1,LEVEL_2
16341,NO,YES,GAME_3,LEVEL_2
16342,NO,YES,GAME_4,LEVEL_2
16343,NO,YES,GAME_1,LEVEL_3
16344,NO,YES,GAME_1,LEVEL_2
16345,NO,YES,GAME_1,LEVEL_2
16346,NO,YES,GAME_1,LEVEL_2
16347,NO,YES,GAME_1,LEVEL_3
16348,NO,YES,GAME_2,LEVEL_3
16349,NO,YES,GAME_2,LEVEL_3
16350,NO,YES,GAME_4,LEVEL_2
16351,NO,YES,GAME_1,LEVEL_2
16352,NO,YES,GAME_1,LEVEL_3
16353,NO,YES,GAME_1,LEVEL_3
16354,NO,YES,GAME_1,LEVEL_2
16355,NO,YES,GAME_1,LEVEL_2
16356,NO,YES,GAME_2,LEVEL_2
16357,NO,YES,GAME_2,LEVEL_2
16358,NO,YES,GAME_2,LEVEL_2
16359,NO,YES,GAME_2,LEVEL_3
16360,NO,YES,GAME_1,LEVEL_2
16361,NO,YES,GAME_1,LEVEL_2
16362,NO,YES,GAME_1,LEVEL_3
16363,NO,YES,GAME_1,LEVEL_2
16364,NO,YES,GAME_3,LEVEL_2
16365,NO,YES,GAME_3,LEVEL_2
16366,NO,YES,GAME_3,LEVEL_2
16367,NO,YES,GAME_1,LEVEL_2
16368,NO,YES,GAME_1,LEVEL_2
16369,NO,YES,GAME_2,LEVEL_2
16370,NO,YES,GAME_2,LEVEL_3
16371,NO,YES,GAME_3,LEVEL_2
16372,NO,YES,GAME_2,LEVEL_3
16373,NO,YES,GAME_1,LEVEL_2
16374,NO,YES,GAME_3,LEVEL_2
16375,NO,YES,GAME_1,LEVEL_2
16376,NO,YES,GAME_3,LEVEL_2
16377,NO,YES,GAME_2,LEVEL_2
16378,NO,YES,GAME_2,LEVEL_3
16379,NO,YES,GAME_1,LEVEL_2
16380,NO,YES,GAME_1,LEVEL_2
16381,NO,YES,GAME_1,LEVEL_3
16382,NO,YES,GAME_1,LEVEL_2
16383,NO,YES,GAME_1,LEVEL_3
16384,NO,YES,GAME_3,LEVEL_2
16385,YES,YES,GAME_1,LEVEL_2
16386,YES,YES,GAME_1,LEVEL_2
16387,YES,YES,GAME_3,LEVEL_2
16388,YES,YES,GAME_2,LEVEL_2
16389,NO,YES,GAME_3,LEVEL_2
16390,NO,YES,GAME_3,LEVEL_2
16391,NO,YES,GAME_1,LEVEL_2
16392,NO,YES,GAME_2,LEVEL_2
16393,YES,YES,GAME_3,LEVEL_2
16394,NO,YES,GAME_3,LEVEL_2
16395,NO,YES,GAME_3,LEVEL_2
16396,NO,YES,GAME_3,LEVEL_2
16397,YES,YES,GAME_1,LEVEL_2
16398,NO,YES,GAME_3,LEVEL_2
16399,NO,YES,GAME_1,LEVEL_2
16400,NO,YES,GAME_3,LEVEL_2
16401,NO,YES,GAME_3,LEVEL_2
16402,NO,YES,GAME_3,LEVEL_2
16403,NO,YES,GAME_1,LEVEL_2
16404,NO,YES,GAME_1,LEVEL_2
16405,NO,YES,GAME_1,LEVEL_2
16406,YES,YES,GAME_1,LEVEL_3
16407,NO,YES,GAME_2,LEVEL_3
16408,NO,YES,GAME_3,LEVEL_2
16409,NO,YES,GAME_3,LEVEL_2
16410,YES,YES,GAME_1,LEVEL_2
16411,YES,YES,GAME_3,LEVEL_2
16412,NO,YES,GAME_1,LEVEL_2
16413,YES,YES,GAME_3,LEVEL_2
16414,NO,YES,GAME_2,LEVEL_3
16415,NO,YES,GAME_3,LEVEL_2
16416,NO,YES,GAME_1,LEVEL_2
16417,NO,YES,GAME_1,LEVEL_2
16418,NO,YES,GAME_1,LEVEL_2
16419,NO,YES,GAME_4,LEVEL_3
16420,NO,YES,GAME_3,LEVEL_3
16421,NO,YES,GAME_1,LEVEL_3
16422,NO,YES,GAME_1,LEVEL_2
16423,NO,YES,GAME_1,LEVEL_2
16424,YES,YES,GAME_1,LEVEL_2
16425,YES,YES,GAME_3,LEVEL_2
16426,YES,YES,GAME_1,LEVEL_2
16427,YES,YES,GAME_1,LEVEL_2
16428,YES,YES,GAME_3,LEVEL_2
16429,YES,YES,GAME_3,LEVEL_2
16430,NO,YES,GAME_1,LEVEL_2
16431,YES,YES,GAME_1,LEVEL_2
16432,YES,YES,GAME_3,LEVEL_2
16433,YES,YES,GAME_2,LEVEL_3
16434,YES,YES,GAME_2,LEVEL_3
16435,YES,YES,GAME_2,LEVEL_2
16436,NO,YES,GAME_3,LEVEL_2
16437,NO,YES,GAME_1,LEVEL_2
16438,YES,YES,GAME_1,LEVEL_2
16439,YES,YES,GAME_3,LEVEL_2
16440,YES,YES,GAME_2,LEVEL_3
16441,NO,YES,GAME_4,LEVEL_3
16442,YES,YES,GAME_3,LEVEL_2
16443,NO,YES,GAME_3,LEVEL_2
16444,YES,YES,GAME_2,LEVEL_3
16445,NO,YES,GAME_3,LEVEL_2
16446,NO,YES,GAME_3,LEVEL_2
16447,YES,YES,GAME_1,LEVEL_2
16448,YES,YES,GAME_3,LEVEL_2
16449,NO,YES,GAME_1,LEVEL_2
16450,NO,YES,GAME_1,LEVEL_2
16451,YES,YES,GAME_1,LEVEL_2
